,created_at,Input.tweet1,finer_updated,sentiment_positive,sentiment_negative,sentiment_neutral,toxicity
91,2023-02-07 21:31:40+00:00,@4125499974215351813 just two blocks from pm albanese office... a homeless woman has been sitting on this corner for at least four months.....,['personal_interaction_observation_of_homelessness'],0.0103596923872828,0.7888739705085754,0.200766384601593,0.04067813
92,2022-11-28 00:48:40+00:00,@4157643827339835453 i know homeless people who do not give a single f*k. true power,['personal_interaction_observation_of_homelessness'],0.093981884419918,0.6274283528327942,0.2785897552967071,0.5559701
93,2023-02-06 03:53:26+00:00,@4178976997867358831 support farming/ agriculture and the use of excesive production to feed the homeless and the poor.,['solutions_interventions'],0.1126774698495864,0.0754768699407577,0.8118456602096558,0.055274166
94,2022-09-16 22:03:17+00:00,@4553035630028259004 @3254705939180278490 @8185100978761739333 @7338632954662670228 @8398240052109474581 @6288697464496689777 @4024164735522998199 i can find pictures of homeless camps in republican run city and states as well.,['government_critique'],0.0136010367423295,0.4917838871479034,0.4946151077747345,0.06896287
95,2022-12-29 17:37:40+00:00,@4632677012837287813 @454397867473145697 @3584832601874845670 if you want to solve the drug addiction problem you think that’s easier to do while you’re homeless or when you have a home?,['harmful_generalization'],0.0213730037212371,0.3924833238124847,0.5861437320709229,0.07450261
96,2022-08-11 07:26:13+00:00,@4916176023349484195 agree - a class crisis. middle &amp; lower class strived for greater quality of life now middle class the new lower class and lower class homeless. money laundering into real estate and lack of foreign controls on real estate investing ballooned real estate costs creating this chasm.,"['harmful_generalization', 'societal_critique']",0.0158943776041269,0.7531951069831848,0.2309105396270752,0.13041082
97,2022-02-12 16:15:54+00:00,@5033612352963623591 sure ... send free pillows to truckers who are going to be homeless soon.,"['money_aid_resource_allocation', 'solutions_interventions']",0.1294884979724884,0.1547509133815765,0.7157605886459351,0.15103401
98,2022-11-01 19:01:07+00:00,@5106154684474023885 @1221136057837988476 she may be homeless but she's not poor and she made herself homeless that's the difference,"['harmful_generalization', 'personal_interaction_observation_of_homelessness']",0.0127079775556921,0.5946056842803955,0.3926863670349121,0.09112182
99,2022-12-24 19:10:26+00:00,@5195556303809350619 maybe the line 'you could make tonight someone’s last night on the streets' could be clarified to make sure people realise you mean to put the homeless into warm accommodation rather than dying on the street.,['solutions_interventions'],0.0167419277131557,0.5397013425827026,0.4435567259788513,0.15048122
100,2022-10-29 23:53:14+00:00,@5252615514678453847 let’s be clear. he’s a homeless drug addict who former neighbors describe as having left wing ideologies. the maga story is from media bc he asked where nancy is same as jan 6 rioters asked. paul described him as a friend to 911 operator so perhaps a friend asking for nancy.,"['harmful_generalization', 'government_critique']",0.0126622123643755,0.4912332594394684,0.4961045384407043,0.3389984
101,2023-01-27 22:36:38+00:00,@5653683089589068928 stop wasting millions of dollars on israel your country is full of homeless and poverty gun control is america biggest enemy to many israel operatives and idiot trump needs to be prosecuted america needs to build bridges with other countries not look after israel interests,"['government_critique', 'deserving_undeserving_of_resources', 'solutions_interventions', 'money_aid_resource_allocation']",0.0049960226751863,0.9483879208564758,0.0466161333024501,0.63782936
102,2022-06-19 14:25:12+00:00,@5811041878411640737 @5898798917501359610 @3371216615915238943 full of rats and homeless fans,['harmful_generalization'],0.0066684843041002,0.8716416954994202,0.1216898113489151,0.5716857
103,2022-10-05 06:05:58+00:00,"@5908370329348632175 how about dressing homeless and them beards quinn does? <span class='emoji-bytes' data-emoji-bytes='[240, 159, 164, 148]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 134]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 165, 176]'></span>",['harmful_generalization'],0.0266693700104951,0.2378777265548706,0.7354528903961182,0.102192536
104,2022-09-22 01:49:04+00:00,@6068137607959387626 please i have ptsd from that bullshit meltdown and treatment of sutton at the toothless homeless event. her behavior all season is ptsd worthy,"['harmful_generalization', 'personal_interaction_observation_of_homelessness']",0.004368822555989,0.9572747349739076,0.0383564457297325,0.6544696
105,2022-10-16 06:20:03+00:00,"@6127837734450811522 you’re funny just because you’re older then me doesn’t mean shit stop posting shit bitch ass. at least my boyfriend took in your boyfriend when he was about to be homeless and had nowhere else to stay <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 173]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 173]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 173]'></span>","['societal_critique', 'personal_interaction_observation_of_homelessness']",0.0106279803439974,0.8527362942695618,0.1366357803344726,0.85333383
106,2022-11-09 23:14:34+00:00,@6478671744212039440 @1324334784222211324 he is going to change the dress code instead of looking like a senator everyone will look like a drugged out homeless senate!!,"['harmful_generalization', 'government_critique']",0.0102824131026864,0.8749837279319763,0.114733874797821,0.4014846
107,2022-01-09 22:16:19+00:00,@6670865147901373525 he looks homeless,['harmful_generalization'],0.0143527407199144,0.7629464864730835,0.2227007448673248,0.10175867
108,2022-06-17 07:15:09+00:00,@6975869138795335344 @4069280995384060756 how so ukrainian refugees left homeless in here nickferrarilbc? disagreement with their hosts? what happens after their initial visas runs out @2788713329689367156 dark economy here they come.,"['government_critique', 'deserving_undeserving_of_resources']",0.0052530267275869,0.7434666156768799,0.2512804567813873,0.19314334
109,2022-12-27 14:49:03+00:00,"@6977964539464685111 so im walking down the street today and a homeless guy asked me for spare change i looked <span class='emoji-bytes' data-emoji-bytes='[240, 159, 145, 128]'></span> him in the eyes snd said ok and handed him money what did you do today ❓❓❓",['solutions_interventions'],0.0612555555999279,0.0977536588907241,0.8409907817840576,0.15656179
110,2022-09-01 16:50:18+00:00,@69862818130424131 i have an idea for the homeless. we have lots of mental hospitals with nobody in them and i think some prisons too with nobody in them. put them all in there. don't lock them down in the jail cells or anything like that or in the rooms. they have to make a deal get off the drugs.,"['harmful_generalization', 'solutions_interventions']",0.0289325919002294,0.437144011259079,0.5339233875274658,0.19599396
111,2021-12-13 22:26:48+00:00,@7006931486479525992 what does a random homeless dude burning down a fake christmas tree have to do with governing?,['personal_interaction_observation_of_homelessness'],0.007829369045794,0.7776943445205688,0.2144762426614761,0.2553839
112,2022-07-26 20:41:35+00:00,@7199481502742925066 it’s a knee jerk reaction to the homeless vagrants plaguing many neighborhoods.,['harmful_generalization'],0.0059693683870136,0.8682039380073547,0.1258266866207122,0.37576625
113,2022-01-31 04:32:51+00:00,@7319515605914921435 what has your govt done regarding the continually reports of 50+ sexual assault happening per week to the most vulnerable at their weakest in aged care &amp; the growing number of vulnerable elderly women being made homeless?,"['harmful_generalization', 'government_critique', 'solutions_interventions']",0.0062613398768007,0.828108012676239,0.1656307429075241,0.20312156
114,2022-09-10 19:57:27+00:00,@7758345172220959755 @9061474111094944463 @7321141281055171971 @5653683089589068928 no he didn't. he promised help was for all. then only for poor. talked hate crimes. not taking care homeless but allows immigrants plus gives roofs and money. i say all homeless americans sue 5million pop. like democrats say for racism.,"['harmful_generalization', 'money_aid_resource_allocation', 'government_critique', 'deserving_undeserving_of_resources', 'solutions_interventions']",0.0070688994601368,0.8913856744766235,0.1015453413128852,0.2855005
115,2022-10-11 17:42:51+00:00,@7834243940509119034 i hope you never find yourself homeless and stateless,['harmful_generalization'],0.0181510560214519,0.7670628428459167,0.2147860527038574,0.2359567
116,2022-10-01 10:10:40+00:00,@8148835384778971951 @7952070889742940839 ask denver about the number of homeless and the illegal marijuana market that still exist.,"['harmful_generalization', 'government_critique']",0.0081625469028949,0.5967127680778503,0.3951246738433838,0.050573748
117,2022-11-08 03:20:52+00:00,@8318014778987138865 it was the gay homeless hustler version of jan. 6!,['harmful_generalization'],0.0708949491381645,0.1034590452909469,0.8256461024284363,0.62702215
118,2022-11-12 20:32:43+00:00,@888019474002066753 @5239234677549894025 @6028891998265002213 they were living in tents in parks. is that a decent way to treat people where it gets to 35 below? or was that the intent? plus the already huge numbers of homeless people living on the streets already. they &amp; the newcomers should shut up &amp; freeze to death?,"['societal_critique', 'solutions_interventions']",0.0065853684209287,0.8078113794326782,0.1856033056974411,0.3722269
119,2022-04-27 00:00:23+00:00,@9029536121043169984 or the federal government. trillions of dollars in spending and the homeless stay homeless,"['government_critique', 'money_aid_resource_allocation']",0.0209626611322164,0.7183157205581665,0.2607216238975525,0.039462693
120,2022-09-21 14:05:17+00:00,@9101923429592682323 @6191880991543075620 and all the steps to walk over the homeless.. to hear trains sun up to sun down.. etc.. its all yours..,['harmful_generalization'],0.059896782040596,0.3203490972518921,0.6197540760040283,0.08953904
121,2022-01-04 01:30:54+00:00,"awww homeless veterans. <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 173]'></span> let them stay carlos come on. #911lonestar","['media_portrayal', 'solutions_interventions']",0.0175603050738573,0.7435267567634583,0.2389128506183624,0.15987846
